Business Name,Phone Number,Website,Industry,City,ZIP,Status,Notes,Priority Score,Date Added
Jefferson Dental & Orthodontics - Fort Worth Dentist,(817) 859-7730,https://www.jeffersondentalclinics.com/clinics/rufe-snow-tx/?utm_source=organic&utm_medium=gmb51-RS,Dental,Fort Worth,76148,New,Rating: 4.4,3,2026-02-12
Jefferson Dental & Orthodontics - Fort Worth Dentist,(817) 904-9162,https://www.jeffersondentalclinics.com/clinics/west-berry-tx/?utm_source=organic&utm_medium=gmb29-TF,Dental,Fort Worth,76110,New,Rating: 4.4,3,2026-02-12
Family First Dentistry & Orthodontics,(469) 322-8604,https://www.thefamilyfirstdentistry.com/,Dental,Plano,75075,New,Rating: 4.4,3,2026-02-12
Family Dentistry,(972) 964-3804,,Dental,Plano,75075,New,Rating: 4.4,3,2026-02-12
North Arlington Dental Care,(817) 580-3649,http://northarlingtondentalcare.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,Dental,Arlington,76011,New,Rating: 4.4,3,2026-02-12
Smiles Family Dental,(817) 277-1971,https://www.drzdds.com/,Dental,Arlington,76018,New,Rating: 4.4,3,2026-02-12
Madison Reed Hair Color Bar Preston Royal,(469) 809-1929,https://www.madison-reed.com/colorbar/locations/dallaspreston,Salon,Dallas,75230,New,Rating: 4.4,3,2026-02-12
Madison Reed Hair Color Bar Fort Worth,(817) 438-1889,https://www.madison-reed.com/colorbar/locations/fortworth,Salon,Fort Worth,76109,New,Rating: 4.4,3,2026-02-12
Linh's Beauty Salon,(817) 834-6655,,Salon,Fort Worth,76117,New,Rating: 4.4,3,2026-02-12
Salón de Belleza,(214) 566-9952,,Salon,Fort Worth,76111,New,Rating: 4.4,3,2026-02-12
M Nail & Lash- Nail Salon Plano Tx,(972) 943-0322,https://mnail-lashplano.com/,Salon,Plano,75075,New,Rating: 4.4,3,2026-02-12
Majestic Nail Bar,(469) 543-0101,https://majesticnailbarplano.com/,Salon,Plano,75093,New,Rating: 4.4,3,2026-02-12
Celebrity Nails,(972) 673-1266,https://celebritynailsplano.com/,Salon,Plano,75024,New,Rating: 4.4,3,2026-02-12
Tiny Lash & Nails Room,(469) 543-0115,https://www.tinynailroom.com/book-online,Salon,Plano,75074,New,Rating: 4.4,3,2026-02-12
Reign Nail Bar,(469) 543-0084,,Salon,Plano,75023,New,Rating: 4.4,3,2026-02-12
Lavish Nail Spa,(972) 905-5246,,Salon,Plano,75075,New,Rating: 4.4,3,2026-02-12
Daired's Salon & Spa Pangea,(817) 465-9797,https://daireds.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,Salon,Arlington,76017,New,Rating: 4.4,3,2026-02-12
Euro Image MedSpa,(682) 410-0348,https://euroimagemedspa.com/,Salon,Arlington,76015,New,Rating: 4.4,3,2026-02-12
Hinga's Automotive Co,(214) 827-1593,http://www.hingasauto.com/,Auto,Dallas,75226,New,Rating: 4.4,3,2026-02-12
Ross Auto & Tire Shop,(214) 826-4158,https://rossautotireshop.com/,Auto,Dallas,75206,New,Rating: 4.4,3,2026-02-12
East Side Auto Repair,(469) 508-8974,,Auto,Dallas,75226,New,Rating: 4.4,3,2026-02-12
Torres Auto Service,(214) 944-5506,,Auto,Dallas,75208,New,Rating: 4.4,3,2026-02-12
Daybreak Auto,(817) 740-1823,,Auto,Fort Worth,76107,New,Rating: 4.4,3,2026-02-12
Family Auto Repair,(817) 923-2811,https://jamesautocare.wixsite.com/website,Auto,Fort Worth,76115,New,Rating: 4.4,3,2026-02-12
Mechanics are us,(817) 479-9916,http://www.autohailpros.com/,Auto,Plano,75075,New,Rating: 4.4,3,2026-02-12
Kwik Kar Auto Repair,(972) 608-3303,http://kwikkarntx.com/,Auto,Plano,75075,New,Rating: 4.4,3,2026-02-12
Premium Auto Care,(469) 573-6667,http://nrmautogroup.com/,Auto,Plano,75093,New,Rating: 4.4,3,2026-02-12
Plano Discount Tire & Auto Repair,(469) 331-6272,,Auto,Plano,75074,New,Rating: 4.4,3,2026-02-12
Valvoline Instant Oil Change,(817) 200-8402,https://store.vioc.com/tx/arlington/8125-matlock-rd?utm_source=google&utm_medium=local&utm_campaign=localsearch,Auto,Arlington,76002,New,Rating: 4.4,3,2026-02-12
Kwik Kar Auto Service & Repair,(682) 219-1749,https://kwikkarntx.com/,Auto,Arlington,76006,New,Rating: 4.4,3,2026-02-12
Coppell Heat & Air Conditioning,(972) 532-8481,,HVAC,Coppell,75019,New,Rating: 4.4,3,2026-02-12
Drybar - Fort Worth,(469) 444-1580,https://www.drybarshops.com/service/locator/detail/?slug=fort-worth&utm_source=Google&utm_medium=SoCi,Salon,Fort Worth,76107,New,Rating: 4.3,3,2026-02-12
Plano Nail Bar,(214) 501-3513,,Salon,Plano,75023,New,Rating: 4.3,3,2026-02-12
"Skyline Nail Spa, Plano",(972) 752-1222,http://skylinenailplano.com/,Salon,Plano,75025,New,Rating: 4.3,3,2026-02-12
The Nail Company Plano,(972) 378-0821,https://thenailcompanytexas.com/,Salon,Plano,75093,New,Rating: 4.3,3,2026-02-12
Nails Now,(972) 735-8888,http://nailsnowplano.com/,Salon,Plano,75093,New,Rating: 4.3,3,2026-02-12
Blue Ocean Nails & Spa,(469) 626-3249,https://www.alternatives5.com/blue-ocean-nails-spa-plano-tx/#google_vignette,Salon,Plano,75074,New,Rating: 4.3,3,2026-02-12
YoYo Nails Spa,(469) 786-0007,https://www.yoyonailsspa.com/,Salon,Plano,75024,New,Rating: 4.3,3,2026-02-12
Spa Tique,(817) 617-2266,https://massagespa6.wixsite.com/spatique,Salon,Arlington,76016,New,Rating: 4.3,3,2026-02-12
Guerrero Mobile Mechanics,(346) 266-0849,https://guerreromobilemechanics.com/,Auto,Dallas,75219,New,Rating: 4.3,3,2026-02-12
Tim's German Auto,(817) 731-9494,https://timsgermanauto.com/,Auto,Fort Worth,76107,New,Rating: 4.3,3,2026-02-12
Take 5 Oil Change,(682) 238-1069,https://www.take5.com/locations/oil-change/texas/arlington/30502/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,Auto,Arlington,76018,New,Rating: 4.3,3,2026-02-12
Valvoline Instant Oil Change,(817) 563-1956,https://store.vioc.com/tx/arlington/4801-w--sublett-road?utm_source=google&utm_medium=local&utm_campaign=localsearch,Auto,Arlington,76017,New,Rating: 4.3,3,2026-02-12
"Bellomy Industries & Mechanical Services - B.I.M.S., Inc",(214) 467-2653,https://bellomyims.com/,HVAC,Grapevine,76051,New,Rating: 4.3,3,2026-02-12
Family Dentistry,(469) 241-0350,,Dental,Plano,75074,New,Rating: 4.2,3,2026-02-12
"Monarch Dental & Orthodontics - Arlington, TX (Central Arlington)",(817) 795-4044,https://www.monarchdental.com/dental-office/arlington-dentist/30340/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,Dental,Arlington,76011,New,Rating: 4.2,3,2026-02-12
LUXE NAIL,(972) 608-6888,https://luxenailplano.com/,Salon,Plano,75093,New,Rating: 4.2,3,2026-02-12
Cozy Nail Spa,(214) 407-7132,http://cozynail.spa/,Salon,Plano,75025,New,Rating: 4.2,3,2026-02-12
Towne Square Salon Suites,(972) 363-7348,http://townesquaresalon.com/,Salon,Plano,75075,New,Rating: 4.2,3,2026-02-12
Happy Feet Massage & Spa,(817) 548-5734,http://happyfeetarlington.com/,Salon,Arlington,76010,New,Rating: 4.2,3,2026-02-12
Lovefield Auto Repair,(214) 638-7660,,Auto,Dallas,75235,New,Rating: 4.2,3,2026-02-12
Colombia Auto Repair,(214) 821-8118,,Auto,Dallas,75214,New,Rating: 4.2,3,2026-02-12
Autocare Haven,,https://autocarehaven.org/?utm_source=GMBlisting&utm_medium=organic,Auto,Dallas,75246,New,Rating: 4.2,3,2026-02-12
Downtown auto repair and body work,(817) 870-2237,https://downtowntiress.com/,Auto,Fort Worth,76102,New,Rating: 4.2,3,2026-02-12
Take 5 Oil Change,(682) 999-8798,https://www.take5.com/locations/oil-change/texas/arlington/30501/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,Auto,Arlington,76018,New,Rating: 4.2,3,2026-02-12
Fast Tune & Lube,(817) 460-7722,,Auto,Arlington,76010,New,Rating: 4.2,3,2026-02-12
Take 5 Oil Change,(682) 738-4532,https://www.take5.com/locations/oil-change/texas/bedford/30510/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,Auto,Bedford,76021,New,Rating: 4.2,3,2026-02-12
LAVENDER NAIL BAR PLANO,(469) 931-0522,http://lavenderplano.com/,Salon,Plano,75024,New,Rating: 4.1,3,2026-02-12
Bellagio Nail Bar,(214) 705-6660,https://atledpos.com/Bookings/Index/edd9132a,Salon,Plano,75024,New,Rating: 4.1,3,2026-02-12
Instyle Nails & Spa,(972) 733-4288,https://instylenailsplano.com/,Salon,Plano,75093,New,Rating: 4.1,3,2026-02-12
Castle Nail Spa (Plano),(972) 608-0666,http://castlenailplano.com/,Salon,Plano,75093,New,Rating: 4.1,3,2026-02-12
Hand & Stone Massage and Facial Spa,(817) 973-6145,https://handandstone.com/locations/arlington-north/?utm_source=google&utm_medium=organic&utm_campaign=businesslisting,Salon,Arlington,76012,New,Rating: 4.1,3,2026-02-12
HERCULES AUTO REPAIR,(214) 826-8886,,Auto,Dallas,75223,New,Rating: 4.1,3,2026-02-12
Take 5 Oil Change,(682) 206-0796,https://www.take5.com/locations/oil-change/texas/pantego/30925/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,Auto,Pantego,76013,New,Rating: 4.1,3,2026-02-12
TRENDY NAIL SPA OPEN LATE TIL MIDNIGHT,(972) 398-3522,https://trendynailspaplano.com/,Salon,Plano,75093,New,Rating: 4.0,3,2026-02-12
Signature Nail & spa,(972) 377-6669,,Salon,Plano,75025,New,Rating: 4.0,3,2026-02-12
China Day Spa,(817) 557-3336,,Salon,Arlington,76015,New,Rating: 4.0,3,2026-02-12
Lucky Spa,(817) 966-5208,,Salon,Arlington,76017,New,Rating: 4.0,3,2026-02-12
NexGen Nail & Spa,(972) 403-7888,http://nexgennailplano.com/,Salon,Plano,75093,New,Rating: 3.9,3,2026-02-12
Luxy Nails,(972) 596-6151,,Salon,Plano,75023,New,Rating: 3.9,3,2026-02-12
Lux Hotel and Spa,(817) 633-4000,http://www.luxhotelandspa.com/,Salon,Arlington,76010,New,Rating: 3.9,3,2026-02-12
Bamboo Breeze Wellness Spa,(682) 252-8156,https://www.manta.com/c/mh1t8qz/bamboo-breeze-wellness-spa,Salon,Arlington,76010,New,Rating: 3.9,3,2026-02-12
Just7 Lube & Auto Service,(817) 419-9100,http://just7.us/,Auto,Arlington,76001,New,Rating: 3.9,3,2026-02-12
Silk Touch Foot Massage Spa,(817) 987-1720,https://silktouchfootmassagespa.com/,Salon,Arlington,76011,New,Rating: 3.8,3,2026-02-12
A-US Air Conditioning Of Texas,(214) 380-0617,https://www.ausairtexas.com/,HVAC,Garland,75042,New,Rating: 3.8,3,2026-02-12
Venetian Nail Spa (Legacy West),(214) 631-9999,https://venetianlegacywest.com/,Salon,Plano,75024,New,Rating: 3.7,3,2026-02-12
Hand & Stone Massage and Facial Spa,(682) 786-9809,https://handandstone.com/locations/arlington-south/?utm_source=google&utm_medium=organic&utm_campaign=businesslisting,Salon,Arlington,76015,New,Rating: 3.7,3,2026-02-12
Pep Boys Auto Service & Tires,(817) 725-8569,https://www.pepboys.com/stores/tx/arlington/1212-n-collins-st?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,Auto,Arlington,76011,New,Rating: 3.7,3,2026-02-12
Sunshine Spa,(682) 323-5264,https://www.mysunshinespa.com/contact-us,Salon,Arlington,76001,New,Rating: 3.6,3,2026-02-12
Venus Nails & Spa,(972) 378-5223,,Salon,Plano,75093,New,Rating: 3.5,3,2026-02-12
Massage Envy,(817) 465-3456,https://locations.massageenvy.com/texas/arlington/3900-arlington-highlands-blvd.html?utm_source=GMB&utm_medium=useractions&utm_campaign=website,Salon,Arlington,76018,New,Rating: 3.5,3,2026-02-12
A Nail Bar,(972) 612-3333,,Salon,Plano,75023,New,Rating: 3.4,3,2026-02-12
Cowboys Nail Bar,(972) 473-6777,,Salon,Plano,75093,New,Rating: 3.2,3,2026-02-12
E & M Heating & AC Inc,(307) 765-2373,,HVAC,Coppell,75019,New,Rating: 2,3,2026-02-12
Mobile Auto Mechanics of Fworthort,(817) 894-1086,,Auto,Fort Worth,76102,New,Rating: 1,3,2026-02-12
Dental Smart Kids,(214) 935-5220,https://www.dentalsmartkids.com/,Dental,Frisco,75035,New,,3,2026-02-12
Tank & Tankless Water Heaters Coppell TX,(972) 379-9405,,HVAC,Coppell,75019,New,,3,2026-02-12
HVAC RNTL,(800) 595-5950,https://www.hvacrntl.com/irving-tx/,HVAC,Coppell,75019,New,,3,2026-02-12
ARS Rescue Rooter DFW,(972) 265-2665,https://www.ars.com,HVAC,Irving,,New,,3,2026-02-12
Baker Brothers Plumbing & Air,(214) 328-2257,https://www.bakerbrothersplumbing.com,HVAC,North Richland Hills,,New,,3,2026-02-12
One Hour Air Conditioning & Heating,(817) 320-9584,https://www.onehourairftworth.com,HVAC,Fort Worth,,New,,3,2026-02-12
"Milestone Electric, A/C & Plumbing",(214) 717-6588,https://www.milestoneelectric.com,HVAC,Garland,,New,,3,2026-02-12
